Year,Nivel,Género,GeoCode,Value
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860756,4720
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860757,2717
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860758,2871
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860759,4253
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860760,1321
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860761,875
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860762,79
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860763,2969
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860764,1138
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860765,1189
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860766,2555
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860767,2200
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860768,1162
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860769,3419
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860770,790
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860771,1324
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860772,206
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860773,870
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860774,813
2018,"Bachiller elemental, Graduado escolar, E.S.O.",Mujeres,860775,247
2018,Formación Profesional Primer Grado,Mujeres,860645,238
2018,Formación Profesional Primer Grado,Mujeres,860646,457
2018,Formación Profesional Primer Grado,Mujeres,860647,89
2018,Formación Profesional Primer Grado,Mujeres,860648,108
2018,Formación Profesional Primer Grado,Mujeres,860649,328
2018,Formación Profesional Primer Grado,Mujeres,860650,75
2018,Formación Profesional Primer Grado,Mujeres,860651,311
2018,Formación Profesional Primer Grado,Mujeres,860652,419
2018,Formación Profesional Primer Grado,Mujeres,860653,282
2018,Formación Profesional Primer Grado,Mujeres,860654,174
2018,Formación Profesional Primer Grado,Mujeres,860655,282
2018,Formación Profesional Primer Grado,Mujeres,860656,313
2018,Formación Profesional Primer Grado,Mujeres,860657,29
2018,Formación Profesional Primer Grado,Mujeres,860658,332
2018,Formación Profesional Primer Grado,Mujeres,860659,197
2018,Formación Profesional Primer Grado,Mujeres,860660,147
2018,Formación Profesional Primer Grado,Mujeres,860661,189
2018,Formación Profesional Primer Grado,Mujeres,860662,28
2018,Formación Profesional Primer Grado,Mujeres,860663,86
2018,Formación Profesional Primer Grado,Mujeres,860664,87
2018,Formación Profesional Primer Grado,Mujeres,860665,218
2018,Formación Profesional Primer Grado,Mujeres,860666,226
2018,Formación Profesional Primer Grado,Mujeres,860667,342
2018,Formación Profesional Primer Grado,Mujeres,860668,142
2018,Formación Profesional Primer Grado,Mujeres,860669,103
2018,Formación Profesional Primer Grado,Mujeres,860670,72
2018,Formación Profesional Primer Grado,Mujeres,860671,328
2018,Formación Profesional Primer Grado,Mujeres,860672,167
2018,Formación Profesional Primer Grado,Mujeres,860673,182
2018,Formación Profesional Primer Grado,Mujeres,860674,125
2018,Formación Profesional Primer Grado,Mujeres,860675,119
2018,Formación Profesional Primer Grado,Mujeres,860676,366
2018,Formación Profesional Primer Grado,Mujeres,860677,283
2018,Formación Profesional Primer Grado,Mujeres,860678,177
2018,Formación Profesional Primer Grado,Mujeres,860679,383
2018,Formación Profesional Primer Grado,Mujeres,860680,407
2018,Formación Profesional Primer Grado,Mujeres,860681,376
2018,Formación Profesional Primer Grado,Mujeres,860682,189
2018,Formación Profesional Primer Grado,Mujeres,860683,209
2018,Formación Profesional Primer Grado,Mujeres,860684,231
2018,Formación Profesional Primer Grado,Mujeres,860685,155
2018,Formación Profesional Primer Grado,Mujeres,860686,247
2018,Formación Profesional Primer Grado,Mujeres,860687,131
2018,Formación Profesional Primer Grado,Mujeres,860688,41
2018,Formación Profesional Primer Grado,Mujeres,860689,14
2018,Formación Profesional Primer Grado,Mujeres,860690,659
2018,Formación Profesional Primer Grado,Mujeres,860691,788
2018,Formación Profesional Primer Grado,Mujeres,860692,359
2018,Formación Profesional Primer Grado,Mujeres,860693,721
2018,Formación Profesional Primer Grado,Mujeres,860694,240
2018,Formación Profesional Primer Grado,Mujeres,860695,123
2018,Formación Profesional Primer Grado,Mujeres,860696,149
2018,Formación Profesional Primer Grado,Mujeres,860697,181
2018,Formación Profesional Primer Grado,Mujeres,860698,86
2018,Formación Profesional Primer Grado,Mujeres,860699,491
2018,Formación Profesional Primer Grado,Mujeres,860700,17
2018,Formación Profesional Primer Grado,Mujeres,860701,16
2018,Formación Profesional Primer Grado,Mujeres,860702,156
2018,Formación Profesional Primer Grado,Mujeres,860703,338
2018,Formación Profesional Primer Grado,Mujeres,860704,734
2018,Formación Profesional Primer Grado,Mujeres,860705,631
2018,Formación Profesional Primer Grado,Mujeres,860706,1239
2018,Formación Profesional Primer Grado,Mujeres,860707,355
2018,Formación Profesional Primer Grado,Mujeres,860708,100
2018,Formación Profesional Primer Grado,Mujeres,860709,1241
2018,Formación Profesional Primer Grado,Mujeres,860710,374
2018,Formación Profesional Primer Grado,Mujeres,860711,626
2018,Formación Profesional Primer Grado,Mujeres,860712,687
2018,Formación Profesional Primer Grado,Mujeres,860713,875
2018,Formación Profesional Primer Grado,Mujeres,860714,668
2018,Formación Profesional Primer Grado,Mujeres,860715,954
2018,Formación Profesional Primer Grado,Mujeres,860716,561
2018,Formación Profesional Primer Grado,Mujeres,860717,544
2018,Formación Profesional Primer Grado,Mujeres,860718,284
2018,Formación Profesional Primer Grado,Mujeres,860719,465
2018,Formación Profesional Primer Grado,Mujeres,860720,358
2018,Formación Profesional Primer Grado,Mujeres,860721,494
2018,Formación Profesional Primer Grado,Mujeres,860722,289
2018,Formación Profesional Primer Grado,Mujeres,860723,292
2018,Formación Profesional Primer Grado,Mujeres,860724,756
2018,Formación Profesional Primer Grado,Mujeres,860725,739
2018,Formación Profesional Primer Grado,Mujeres,860726,937
2018,Formación Profesional Primer Grado,Mujeres,860727,908
2018,Formación Profesional Primer Grado,Mujeres,860728,602
2018,Formación Profesional Primer Grado,Mujeres,860729,902
2018,Formación Profesional Primer Grado,Mujeres,860730,178
2018,Formación Profesional Primer Grado,Mujeres,860731,108
2018,Formación Profesional Primer Grado,Mujeres,860732,443
2018,Formación Profesional Primer Grado,Mujeres,860733,305
2018,Formación Profesional Primer Grado,Mujeres,860734,321
2018,Formación Profesional Primer Grado,Mujeres,860735,344
2018,Formación Profesional Primer Grado,Mujeres,860736,888
2018,Formación Profesional Primer Grado,Mujeres,860737,1159
2018,Formación Profesional Primer Grado,Mujeres,860738,414
2018,Formación Profesional Primer Grado,Mujeres,860739,311
2018,Formación Profesional Primer Grado,Mujeres,860740,234
2018,Formación Profesional Primer Grado,Mujeres,860741,96
2018,Formación Profesional Primer Grado,Mujeres,860742,50
2018,Formación Profesional Primer Grado,Mujeres,860743,11
2018,Formación Profesional Primer Grado,Mujeres,860744,129
2018,Formación Profesional Primer Grado,Mujeres,860745,26
2018,Formación Profesional Primer Grado,Mujeres,860746,96
2018,Formación Profesional Primer Grado,Mujeres,860747,693
2018,Formación Profesional Primer Grado,Mujeres,860748,990
2018,Formación Profesional Primer Grado,Mujeres,860749,260
2018,Formación Profesional Primer Grado,Mujeres,860750,432
2018,Formación Profesional Primer Grado,Mujeres,860751,946
2018,Formación Profesional Primer Grado,Mujeres,860752,181
2018,Formación Profesional Primer Grado,Mujeres,860753,440
2018,Formación Profesional Primer Grado,Mujeres,860754,821
2018,Formación Profesional Primer Grado,Mujeres,860755,598
2018,Formación Profesional Primer Grado,Mujeres,860756,902
2018,Formación Profesional Primer Grado,Mujeres,860757,545
2018,Formación Profesional Primer Grado,Mujeres,860758,884
2018,Formación Profesional Primer Grado,Mujeres,860759,754
2018,Formación Profesional Primer Grado,Mujeres,860760,379
2018,Formación Profesional Primer Grado,Mujeres,860761,337
2018,Formación Profesional Primer Grado,Mujeres,860762,19
2018,Formación Profesional Primer Grado,Mujeres,860763,504
2018,Formación Profesional Primer Grado,Mujeres,860764,223
2018,Formación Profesional Primer Grado,Mujeres,860765,177
2018,Formación Profesional Primer Grado,Mujeres,860766,508
2018,Formación Profesional Primer Grado,Mujeres,860767,624
2018,Formación Profesional Primer Grado,Mujeres,860768,193
2018,Formación Profesional Primer Grado,Mujeres,860769,570
2018,Formación Profesional Primer Grado,Mujeres,860770,133
2018,Formación Profesional Primer Grado,Mujeres,860771,161
2018,Formación Profesional Primer Grado,Mujeres,860772,33
2018,Formación Profesional Primer Grado,Mujeres,860773,140
2018,Formación Profesional Primer Grado,Mujeres,860774,186
2018,Formación Profesional Primer Grado,Mujeres,860775,51
2018,Formación Profesional Segundo Grado,Mujeres,860645,214
2018,Formación Profesional Segundo Grado,Mujeres,860646,506
2018,Formación Profesional Segundo Grado,Mujeres,860647,115
2018,Formación Profesional Segundo Grado,Mujeres,860648,129
2018,Formación Profesional Segundo Grado,Mujeres,860649,341
2018,Formación Profesional Segundo Grado,Mujeres,860650,70
2018,Formación Profesional Segundo Grado,Mujeres,860651,297
2018,Formación Profesional Segundo Grado,Mujeres,860652,419
2018,Formación Profesional Segundo Grado,Mujeres,860653,264
2018,Formación Profesional Segundo Grado,Mujeres,860654,214
2018,Formación Profesional Segundo Grado,Mujeres,860655,331
2018,Formación Profesional Segundo Grado,Mujeres,860656,310
2018,Formación Profesional Segundo Grado,Mujeres,860657,19
2018,Formación Profesional Segundo Grado,Mujeres,860658,346
2018,Formación Profesional Segundo Grado,Mujeres,860659,204
2018,Formación Profesional Segundo Grado,Mujeres,860660,176
2018,Formación Profesional Segundo Grado,Mujeres,860661,175
2018,Formación Profesional Segundo Grado,Mujeres,860662,52
2018,Formación Profesional Segundo Grado,Mujeres,860663,106
2018,Formación Profesional Segundo Grado,Mujeres,860664,90
2018,Formación Profesional Segundo Grado,Mujeres,860665,251
2018,Formación Profesional Segundo Grado,Mujeres,860666,238
2018,Formación Profesional Segundo Grado,Mujeres,860667,375
2018,Formación Profesional Segundo Grado,Mujeres,860668,166
2018,Formación Profesional Segundo Grado,Mujeres,860669,83
2018,Formación Profesional Segundo Grado,Mujeres,860670,77
2018,Formación Profesional Segundo Grado,Mujeres,860671,316
2018,Formación Profesional Segundo Grado,Mujeres,860672,182
2018,Formación Profesional Segundo Grado,Mujeres,860673,201
2018,Formación Profesional Segundo Grado,Mujeres,860674,139
2018,Formación Profesional Segundo Grado,Mujeres,860675,148
2018,Formación Profesional Segundo Grado,Mujeres,860676,301
2018,Formación Profesional Segundo Grado,Mujeres,860677,330
2018,Formación Profesional Segundo Grado,Mujeres,860678,174
2018,Formación Profesional Segundo Grado,Mujeres,860679,284
2018,Formación Profesional Segundo Grado,Mujeres,860680,332
2018,Formación Profesional Segundo Grado,Mujeres,860681,356
2018,Formación Profesional Segundo Grado,Mujeres,860682,167
2018,Formación Profesional Segundo Grado,Mujeres,860683,220
2018,Formación Profesional Segundo Grado,Mujeres,860684,185
2018,Formación Profesional Segundo Grado,Mujeres,860685,133
2018,Formación Profesional Segundo Grado,Mujeres,860686,214
2018,Formación Profesional Segundo Grado,Mujeres,860687,166
2018,Formación Profesional Segundo Grado,Mujeres,860688,40
2018,Formación Profesional Segundo Grado,Mujeres,860689,11
2018,Formación Profesional Segundo Grado,Mujeres,860690,517
2018,Formación Profesional Segundo Grado,Mujeres,860691,663
2018,Formación Profesional Segundo Grado,Mujeres,860692,335
2018,Formación Profesional Segundo Grado,Mujeres,860693,754
2018,Formación Profesional Segundo Grado,Mujeres,860694,282
2018,Formación Profesional Segundo Grado,Mujeres,860695,148
2018,Formación Profesional Segundo Grado,Mujeres,860696,129
2018,Formación Profesional Segundo Grado,Mujeres,860697,173
2018,Formación Profesional Segundo Grado,Mujeres,860698,106
2018,Formación Profesional Segundo Grado,Mujeres,860699,384
2018,Formación Profesional Segundo Grado,Mujeres,860700,24
2018,Formación Profesional Segundo Grado,Mujeres,860701,12
2018,Formación Profesional Segundo Grado,Mujeres,860702,176
2018,Formación Profesional Segundo Grado,Mujeres,860703,231
2018,Formación Profesional Segundo Grado,Mujeres,860704,566
2018,Formación Profesional Segundo Grado,Mujeres,860705,473
2018,Formación Profesional Segundo Grado,Mujeres,860706,993
2018,Formación Profesional Segundo Grado,Mujeres,860707,295
2018,Formación Profesional Segundo Grado,Mujeres,860708,111
2018,Formación Profesional Segundo Grado,Mujeres,860709,845
2018,Formación Profesional Segundo Grado,Mujeres,860710,284
2018,Formación Profesional Segundo Grado,Mujeres,860711,447
2018,Formación Profesional Segundo Grado,Mujeres,860712,487
2018,Formación Profesional Segundo Grado,Mujeres,860713,574
2018,Formación Profesional Segundo Grado,Mujeres,860714,451
2018,Formación Profesional Segundo Grado,Mujeres,860715,928
2018,Formación Profesional Segundo Grado,Mujeres,860716,402
2018,Formación Profesional Segundo Grado,Mujeres,860717,367
2018,Formación Profesional Segundo Grado,Mujeres,860718,130
2018,Formación Profesional Segundo Grado,Mujeres,860719,332
2018,Formación Profesional Segundo Grado,Mujeres,860720,223
2018,Formación Profesional Segundo Grado,Mujeres,860721,299
2018,Formación Profesional Segundo Grado,Mujeres,860722,177
2018,Formación Profesional Segundo Grado,Mujeres,860723,177
2018,Formación Profesional Segundo Grado,Mujeres,860724,342
2018,Formación Profesional Segundo Grado,Mujeres,860725,460
2018,Formación Profesional Segundo Grado,Mujeres,860726,581
2018,Formación Profesional Segundo Grado,Mujeres,860727,583
2018,Formación Profesional Segundo Grado,Mujeres,860728,333
2018,Formación Profesional Segundo Grado,Mujeres,860729,607
2018,Formación Profesional Segundo Grado,Mujeres,860730,137
2018,Formación Profesional Segundo Grado,Mujeres,860731,113
2018,Formación Profesional Segundo Grado,Mujeres,860732,400
2018,Formación Profesional Segundo Grado,Mujeres,860733,237
2018,Formación Profesional Segundo Grado,Mujeres,860734,220
2018,Formación Profesional Segundo Grado,Mujeres,860735,253
2018,Formación Profesional Segundo Grado,Mujeres,860736,707
2018,Formación Profesional Segundo Grado,Mujeres,860737,877
2018,Formación Profesional Segundo Grado,Mujeres,860738,336
2018,Formación Profesional Segundo Grado,Mujeres,860739,282
2018,Formación Profesional Segundo Grado,Mujeres,860740,213
2018,Formación Profesional Segundo Grado,Mujeres,860741,103
2018,Formación Profesional Segundo Grado,Mujeres,860742,51
2018,Formación Profesional Segundo Grado,Mujeres,860743,15
2018,Formación Profesional Segundo Grado,Mujeres,860744,149
2018,Formación Profesional Segundo Grado,Mujeres,860745,45
2018,Formación Profesional Segundo Grado,Mujeres,860746,121
2018,Formación Profesional Segundo Grado,Mujeres,860747,580
2018,Formación Profesional Segundo Grado,Mujeres,860748,744
2018,Formación Profesional Segundo Grado,Mujeres,860749,232
2018,Formación Profesional Segundo Grado,Mujeres,860750,590
2018,Formación Profesional Segundo Grado,Mujeres,860751,565
2018,Formación Profesional Segundo Grado,Mujeres,860752,105
2018,Formación Profesional Segundo Grado,Mujeres,860753,367
2018,Formación Profesional Segundo Grado,Mujeres,860754,534
2018,Formación Profesional Segundo Grado,Mujeres,860755,419
2018,Formación Profesional Segundo Grado,Mujeres,860756,530
2018,Formación Profesional Segundo Grado,Mujeres,860757,375
2018,Formación Profesional Segundo Grado,Mujeres,860758,910
2018,Formación Profesional Segundo Grado,Mujeres,860759,477
2018,Formación Profesional Segundo Grado,Mujeres,860760,355
2018,Formación Profesional Segundo Grado,Mujeres,860761,414
2018,Formación Profesional Segundo Grado,Mujeres,860762,42
2018,Formación Profesional Segundo Grado,Mujeres,860763,386
2018,Formación Profesional Segundo Grado,Mujeres,860764,126
2018,Formación Profesional Segundo Grado,Mujeres,860765,93
2018,Formación Profesional Segundo Grado,Mujeres,860766,411
2018,Formación Profesional Segundo Grado,Mujeres,860767,678
2018,Formación Profesional Segundo Grado,Mujeres,860768,219
2018,Formación Profesional Segundo Grado,Mujeres,860769,447
2018,Formación Profesional Segundo Grado,Mujeres,860770,157
2018,Formación Profesional Segundo Grado,Mujeres,860771,218
2018,Formación Profesional Segundo Grado,Mujeres,860772,20
2018,Formación Profesional Segundo Grado,Mujeres,860773,134
2018,Formación Profesional Segundo Grado,Mujeres,860774,181
2018,Formación Profesional Segundo Grado,Mujeres,860775,69
2018,"Bachiller superior, B.U.P.",Mujeres,860645,1484
2018,"Bachiller superior, B.U.P.",Mujeres,860646,2520
2018,"Bachiller superior, B.U.P.",Mujeres,860647,684
2018,"Bachiller superior, B.U.P.",Mujeres,860648,1055
2018,"Bachiller superior, B.U.P.",Mujeres,860649,1907
2018,"Bachiller superior, B.U.P.",Mujeres,860650,451
2018,"Bachiller superior, B.U.P.",Mujeres,860651,1496
2018,"Bachiller superior, B.U.P.",Mujeres,860652,2289
2018,"Bachiller superior, B.U.P.",Mujeres,860653,1370
2018,"Bachiller superior, B.U.P.",Mujeres,860654,892
2018,"Bachiller superior, B.U.P.",Mujeres,860655,1688
2018,"Bachiller superior, B.U.P.",Mujeres,860656,1706
2018,"Bachiller superior, B.U.P.",Mujeres,860657,74
2018,"Bachiller superior, B.U.P.",Mujeres,860658,2508
2018,"Bachiller superior, B.U.P.",Mujeres,860659,1196
2018,"Bachiller superior, B.U.P.",Mujeres,860660,1699
2018,"Bachiller superior, B.U.P.",Mujeres,860661,1642
2018,"Bachiller superior, B.U.P.",Mujeres,860662,592
2018,"Bachiller superior, B.U.P.",Mujeres,860663,1060
2018,"Bachiller superior, B.U.P.",Mujeres,860664,1237
2018,"Bachiller superior, B.U.P.",Mujeres,860665,2314
2018,"Bachiller superior, B.U.P.",Mujeres,860666,1584
2018,"Bachiller superior, B.U.P.",Mujeres,860667,3245
2018,"Bachiller superior, B.U.P.",Mujeres,860668,1695
2018,"Bachiller superior, B.U.P.",Mujeres,860669,1463
2018,"Bachiller superior, B.U.P.",Mujeres,860670,1342
2018,"Bachiller superior, B.U.P.",Mujeres,860671,2920
2018,"Bachiller superior, B.U.P.",Mujeres,860672,1401
2018,"Bachiller superior, B.U.P.",Mujeres,860673,2383
2018,"Bachiller superior, B.U.P.",Mujeres,860674,1710
2018,"Bachiller superior, B.U.P.",Mujeres,860675,1153
2018,"Bachiller superior, B.U.P.",Mujeres,860676,1882
2018,"Bachiller superior, B.U.P.",Mujeres,860677,2382
2018,"Bachiller superior, B.U.P.",Mujeres,860678,1521
2018,"Bachiller superior, B.U.P.",Mujeres,860679,1264
2018,"Bachiller superior, B.U.P.",Mujeres,860680,1507
2018,"Bachiller superior, B.U.P.",Mujeres,860681,1605
2018,"Bachiller superior, B.U.P.",Mujeres,860682,1628
2018,"Bachiller superior, B.U.P.",Mujeres,860683,1645
2018,"Bachiller superior, B.U.P.",Mujeres,860684,1627
2018,"Bachiller superior, B.U.P.",Mujeres,860685,1471
2018,"Bachiller superior, B.U.P.",Mujeres,860686,1921
2018,"Bachiller superior, B.U.P.",Mujeres,860687,1571
2018,"Bachiller superior, B.U.P.",Mujeres,860688,241
2018,"Bachiller superior, B.U.P.",Mujeres,860689,263
2018,"Bachiller superior, B.U.P.",Mujeres,860690,2845
2018,"Bachiller superior, B.U.P.",Mujeres,860691,2952
2018,"Bachiller superior, B.U.P.",Mujeres,860692,2500
2018,"Bachiller superior, B.U.P.",Mujeres,860693,2933
2018,"Bachiller superior, B.U.P.",Mujeres,860694,1709
2018,"Bachiller superior, B.U.P.",Mujeres,860695,553
2018,"Bachiller superior, B.U.P.",Mujeres,860696,884
2018,"Bachiller superior, B.U.P.",Mujeres,860697,1704
2018,"Bachiller superior, B.U.P.",Mujeres,860698,993
2018,"Bachiller superior, B.U.P.",Mujeres,860699,1932
2018,"Bachiller superior, B.U.P.",Mujeres,860700,288
2018,"Bachiller superior, B.U.P.",Mujeres,860701,182
2018,"Bachiller superior, B.U.P.",Mujeres,860702,1378
2018,"Bachiller superior, B.U.P.",Mujeres,860703,1019
2018,"Bachiller superior, B.U.P.",Mujeres,860704,2749
2018,"Bachiller superior, B.U.P.",Mujeres,860705,2199
2018,"Bachiller superior, B.U.P.",Mujeres,860706,4116
2018,"Bachiller superior, B.U.P.",Mujeres,860707,1184
2018,"Bachiller superior, B.U.P.",Mujeres,860708,329
2018,"Bachiller superior, B.U.P.",Mujeres,860709,2796
2018,"Bachiller superior, B.U.P.",Mujeres,860710,1518
2018,"Bachiller superior, B.U.P.",Mujeres,860711,2062
2018,"Bachiller superior, B.U.P.",Mujeres,860712,2101
2018,"Bachiller superior, B.U.P.",Mujeres,860713,2749
2018,"Bachiller superior, B.U.P.",Mujeres,860714,1700
2018,"Bachiller superior, B.U.P.",Mujeres,860715,2462
2018,"Bachiller superior, B.U.P.",Mujeres,860716,1625
2018,"Bachiller superior, B.U.P.",Mujeres,860717,1070
2018,"Bachiller superior, B.U.P.",Mujeres,860718,471
2018,"Bachiller superior, B.U.P.",Mujeres,860719,1100
2018,"Bachiller superior, B.U.P.",Mujeres,860720,1076
2018,"Bachiller superior, B.U.P.",Mujeres,860721,1417
2018,"Bachiller superior, B.U.P.",Mujeres,860722,709
2018,"Bachiller superior, B.U.P.",Mujeres,860723,744
2018,"Bachiller superior, B.U.P.",Mujeres,860724,1270
2018,"Bachiller superior, B.U.P.",Mujeres,860725,2211
2018,"Bachiller superior, B.U.P.",Mujeres,860726,2375
2018,"Bachiller superior, B.U.P.",Mujeres,860727,2099
2018,"Bachiller superior, B.U.P.",Mujeres,860728,1295
2018,"Bachiller superior, B.U.P.",Mujeres,860729,2628
2018,"Bachiller superior, B.U.P.",Mujeres,860730,615
2018,"Bachiller superior, B.U.P.",Mujeres,860731,331
2018,"Bachiller superior, B.U.P.",Mujeres,860732,1960
2018,"Bachiller superior, B.U.P.",Mujeres,860733,1173
2018,"Bachiller superior, B.U.P.",Mujeres,860734,1047
2018,"Bachiller superior, B.U.P.",Mujeres,860735,1160
2018,"Bachiller superior, B.U.P.",Mujeres,860736,3229
2018,"Bachiller superior, B.U.P.",Mujeres,860737,3795
2018,"Bachiller superior, B.U.P.",Mujeres,860738,1782
2018,"Bachiller superior, B.U.P.",Mujeres,860739,1576
2018,"Bachiller superior, B.U.P.",Mujeres,860740,1294
2018,"Bachiller superior, B.U.P.",Mujeres,860741,810
2018,"Bachiller superior, B.U.P.",Mujeres,860742,445
2018,"Bachiller superior, B.U.P.",Mujeres,860743,117
2018,"Bachiller superior, B.U.P.",Mujeres,860744,1573
2018,"Bachiller superior, B.U.P.",Mujeres,860745,436
2018,"Bachiller superior, B.U.P.",Mujeres,860746,890
2018,"Bachiller superior, B.U.P.",Mujeres,860747,2752
2018,"Bachiller superior, B.U.P.",Mujeres,860748,3443
2018,"Bachiller superior, B.U.P.",Mujeres,860749,1065
2018,"Bachiller superior, B.U.P.",Mujeres,860750,2532
2018,"Bachiller superior, B.U.P.",Mujeres,860751,2156
2018,"Bachiller superior, B.U.P.",Mujeres,860752,608
2018,"Bachiller superior, B.U.P.",Mujeres,860753,1061
2018,"Bachiller superior, B.U.P.",Mujeres,860754,2031
2018,"Bachiller superior, B.U.P.",Mujeres,860755,1756
2018,"Bachiller superior, B.U.P.",Mujeres,860756,1851
2018,"Bachiller superior, B.U.P.",Mujeres,860757,1763
2018,"Bachiller superior, B.U.P.",Mujeres,860758,2311
2018,"Bachiller superior, B.U.P.",Mujeres,860759,1462
2018,"Bachiller superior, B.U.P.",Mujeres,860760,1104
2018,"Bachiller superior, B.U.P.",Mujeres,860761,993
2018,"Bachiller superior, B.U.P.",Mujeres,860762,50
2018,"Bachiller superior, B.U.P.",Mujeres,860763,1453
2018,"Bachiller superior, B.U.P.",Mujeres,860764,463
2018,"Bachiller superior, B.U.P.",Mujeres,860765,371
2018,"Bachiller superior, B.U.P.",Mujeres,860766,1215
2018,"Bachiller superior, B.U.P.",Mujeres,860767,1965
2018,"Bachiller superior, B.U.P.",Mujeres,860768,908
2018,"Bachiller superior, B.U.P.",Mujeres,860769,1621
2018,"Bachiller superior, B.U.P.",Mujeres,860770,846
2018,"Bachiller superior, B.U.P.",Mujeres,860771,1584
2018,"Bachiller superior, B.U.P.",Mujeres,860772,113
2018,"Bachiller superior, B.U.P.",Mujeres,860773,509
2018,"Bachiller superior, B.U.P.",Mujeres,860774,732
2018,"Bachiller superior, B.U.P.",Mujeres,860775,333
2018,Otros titulados medios,Mujeres,860645,196
2018,Otros titulados medios,Mujeres,860646,351
2018,Otros titulados medios,Mujeres,860647,109
2018,Otros titulados medios,Mujeres,860648,146
2018,Otros titulados medios,Mujeres,860649,306
2018,Otros titulados medios,Mujeres,860650,80
2018,Otros titulados medios,Mujeres,860651,179
2018,Otros titulados medios,Mujeres,860652,285
2018,Otros titulados medios,Mujeres,860653,149
2018,Otros titulados medios,Mujeres,860654,197
2018,Otros titulados medios,Mujeres,860655,221
2018,Otros titulados medios,Mujeres,860656,214
2018,Otros titulados medios,Mujeres,860657,14
2018,Otros titulados medios,Mujeres,860658,318
2018,Otros titulados medios,Mujeres,860659,153
2018,Otros titulados medios,Mujeres,860660,174
2018,Otros titulados medios,Mujeres,860661,191
2018,Otros titulados medios,Mujeres,860662,59
2018,Otros titulados medios,Mujeres,860663,132
2018,Otros titulados medios,Mujeres,860664,173
2018,Otros titulados medios,Mujeres,860665,326
2018,Otros titulados medios,Mujeres,860666,190
2018,Otros titulados medios,Mujeres,860667,427
2018,Otros titulados medios,Mujeres,860668,216
2018,Otros titulados medios,Mujeres,860669,195
2018,Otros titulados medios,Mujeres,860670,187
2018,Otros titulados medios,Mujeres,860671,409
2018,Otros titulados medios,Mujeres,860672,169
2018,Otros titulados medios,Mujeres,860673,375
2018,Otros titulados medios,Mujeres,860674,290
2018,Otros titulados medios,Mujeres,860675,185
2018,Otros titulados medios,Mujeres,860676,280
2018,Otros titulados medios,Mujeres,860677,346
2018,Otros titulados medios,Mujeres,860678,234
2018,Otros titulados medios,Mujeres,860679,220
2018,Otros titulados medios,Mujeres,860680,249
2018,Otros titulados medios,Mujeres,860681,251
2018,Otros titulados medios,Mujeres,860682,207
2018,Otros titulados medios,Mujeres,860683,210
2018,Otros titulados medios,Mujeres,860684,214
2018,Otros titulados medios,Mujeres,860685,238
2018,Otros titulados medios,Mujeres,860686,215
2018,Otros titulados medios,Mujeres,860687,185
2018,Otros titulados medios,Mujeres,860688,24
2018,Otros titulados medios,Mujeres,860689,32
2018,Otros titulados medios,Mujeres,860690,366
2018,Otros titulados medios,Mujeres,860691,411
2018,Otros titulados medios,Mujeres,860692,267
2018,Otros titulados medios,Mujeres,860693,665
2018,Otros titulados medios,Mujeres,860694,262
2018,Otros titulados medios,Mujeres,860695,191
2018,Otros titulados medios,Mujeres,860696,110
2018,Otros titulados medios,Mujeres,860697,223
2018,Otros titulados medios,Mujeres,860698,157
2018,Otros titulados medios,Mujeres,860699,214
2018,Otros titulados medios,Mujeres,860700,75
2018,Otros titulados medios,Mujeres,860701,30
2018,Otros titulados medios,Mujeres,860702,243
2018,Otros titulados medios,Mujeres,860703,136
2018,Otros titulados medios,Mujeres,860704,358
2018,Otros titulados medios,Mujeres,860705,267
2018,Otros titulados medios,Mujeres,860706,451
2018,Otros titulados medios,Mujeres,860707,150
2018,Otros titulados medios,Mujeres,860708,70
2018,Otros titulados medios,Mujeres,860709,367
2018,Otros titulados medios,Mujeres,860710,177
2018,Otros titulados medios,Mujeres,860711,245
2018,Otros titulados medios,Mujeres,860712,296
2018,Otros titulados medios,Mujeres,860713,347
2018,Otros titulados medios,Mujeres,860714,230
2018,Otros titulados medios,Mujeres,860715,448
2018,Otros titulados medios,Mujeres,860716,226
2018,Otros titulados medios,Mujeres,860717,142
